id,uid,name,description,website,business_type,created_at,updated_at,log_data
"233","csm_8v15JTbL0xbsacD","N.A.",,,"B2B","2021-10-14 06:50:55.320991","2022-01-25 08:56:29.469253","{""h"": [{""c"": {""id"": 233, ""uid"": ""csm_8v15JTbL0xbsacD"", ""name"": ""N.A."", ""website"": null, ""created_at"": ""2021-10-14T06:50:55.320991"", ""updated_at"": ""2021-10-14T06:50:55.320991"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1634194255321}, {""c"": {""updated_at"": ""2021-10-26 14:22:15.503346"", ""business_type"": ""B2C""}, ""v"": 2, ""ts"": 1635258135503}, {""c"": {""updated_at"": ""2021-11-18 15:07:11.969589"", ""business_type"": ""B2B""}, ""v"": 3, ""ts"": 1637248031970}, {""c"": {""updated_at"": ""2021-12-13 14:41:46.088813"", ""business_type"": ""B2C""}, ""v"": 4, ""ts"": 1639406506089}, {""c"": {""updated_at"": ""2021-12-13 14:42:03.428504"", ""business_type"": ""B2B""}, ""v"": 5, ""ts"": 1639406523429}, {""c"": {""updated_at"": ""2022-01-21 12:20:31.224178"", ""business_type"": ""B2C""}, ""v"": 6, ""ts"": 1642767631224}, {""c"": {""updated_at"": ""2022-01-21 14:56:48.511435"", ""business_type"": ""B2B""}, ""v"": 7, ""ts"": 1642777008511}, {""c"": {""updated_at"": ""2022-01-25 08:56:04.176633"", ""business_type"": ""B2C""}, ""v"": 8, ""ts"": 1643100964177}, {""c"": {""updated_at"": ""2022-01-25 08:56:29.469253"", ""business_type"": ""B2B""}, ""v"": 9, ""ts"": 1643100989469}], ""v"": 9}"
"438","csm_cjgNDGssVYA6WEZ","The Well",,"https://thewellnyc.life/meditation","B2C","2022-02-11 08:28:22.206627","2022-02-11 08:28:53.787884","{""h"": [{""c"": {""id"": 438, ""uid"": ""csm_cjgNDGssVYA6WEZ"", ""name"": ""The Well"", ""website"": ""https://thewellnyc.life/meditation"", ""created_at"": ""2022-02-11T08:28:22.206627"", ""updated_at"": ""2022-02-11T08:28:22.206627"", ""description"": null, ""business_type"": ""B2C""}, ""v"": 1, ""ts"": 1644568102207}, {""c"": {""updated_at"": ""2022-02-11 08:28:53.787884""}, ""v"": 2, ""ts"": 1644568133788}], ""v"": 2}"
"343","csm_I6ucfltSjoCdsAW","Truveris",,"https://truveris.com/","B2B","2021-11-25 07:02:04.75631","2021-11-25 07:02:31.439231","{""h"": [{""c"": {""id"": 343, ""uid"": ""csm_I6ucfltSjoCdsAW"", ""name"": ""Truveris"", ""website"": ""https://truveris.com/"", ""created_at"": ""2021-11-25T07:02:04.75631"", ""updated_at"": ""2021-11-25T07:02:04.75631"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1637823724756}, {""c"": {""updated_at"": ""2021-11-25 07:02:31.439231""}, ""v"": 2, ""ts"": 1637823751439}], ""v"": 2}"
"219","csm_0d7Ztd1SNmo4ec0","Zoopla",,"Zoopla.co.uk","B2C","2021-09-20 13:46:34.883556","2021-11-25 07:09:56.990478","{""h"": [{""c"": {""id"": 219, ""uid"": ""csm_0d7Ztd1SNmo4ec0"", ""name"": ""Zoopla"", ""website"": ""Zoopla.co.uk"", ""created_at"": ""2021-09-20T13:46:34.883556"", ""updated_at"": ""2021-09-20T13:46:34.883556"", ""description"": null, ""business_type"": ""B2C""}, ""v"": 1, ""ts"": 1632145594884}, {""c"": {""updated_at"": ""2021-11-25 07:09:56.990478""}, ""v"": 2, ""ts"": 1637824196990}], ""v"": 2}"
"366","csm_MXhaLwqNr3XSR9k","Ship Expert",,"https://shipexpert.com/",,"2021-12-02 16:05:54.114842","2021-12-02 16:06:14.390855","{""h"": [{""c"": {""id"": 366, ""uid"": ""csm_MXhaLwqNr3XSR9k"", ""name"": ""Ship Expert"", ""website"": ""https://shipexpert.com/"", ""created_at"": ""2021-12-02T16:05:54.114842"", ""updated_at"": ""2021-12-02T16:05:54.114842"", ""description"": null, ""business_type"": null}, ""v"": 1, ""ts"": 1638461154115}, {""c"": {""updated_at"": ""2021-12-02 16:06:14.390855""}, ""v"": 2, ""ts"": 1638461174391}], ""v"": 2}"
"376","csm_AhkWZsVhzG5eeA3","The Smile Design",,"http://thesmiledesign.com/",,"2021-12-28 10:36:30.298799","2021-12-28 10:36:53.237","{""h"": [{""c"": {""id"": 376, ""uid"": ""csm_AhkWZsVhzG5eeA3"", ""name"": ""The Smile Design"", ""website"": ""http://thesmiledesign.com/"", ""created_at"": ""2021-12-28T10:36:30.298799"", ""updated_at"": ""2021-12-28T10:36:30.298799"", ""description"": null, ""business_type"": null}, ""v"": 1, ""ts"": 1640687790299}, {""c"": {""updated_at"": ""2021-12-28 10:36:53.237""}, ""v"": 2, ""ts"": 1640687813237}], ""v"": 2}"
"383","csm_vlTq5FDjcyh1NLY","Mindset Works",,,"B2B","2022-01-11 12:32:37.825814","2022-01-11 12:32:37.825814","{""h"": [{""c"": {""id"": 383, ""uid"": ""csm_vlTq5FDjcyh1NLY"", ""name"": ""Mindset Works"", ""website"": null, ""created_at"": ""2022-01-11T12:32:37.825814"", ""updated_at"": ""2022-01-11T12:32:37.825814"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1641904357826}], ""v"": 1}"
"421","csm_GUtYnIQXsRtO2TR","Swat.io",,"https://swat.io",,"2022-01-26 14:37:53.726607","2022-01-26 14:38:13.096554","{""h"": [{""c"": {""id"": 421, ""uid"": ""csm_GUtYnIQXsRtO2TR"", ""name"": ""Swat.io"", ""website"": ""https://swat.io"", ""created_at"": ""2022-01-26T14:37:53.726607"", ""updated_at"": ""2022-01-26T14:37:53.726607"", ""description"": null, ""business_type"": null}, ""v"": 1, ""ts"": 1643207873727}, {""c"": {""updated_at"": ""2022-01-26 14:38:13.096554""}, ""v"": 2, ""ts"": 1643207893097}], ""v"": 2}"
"425","csm_KZ4WYNuQTT8QWUN","Biotage AB",,"www.biotage.com",,"2022-02-06 09:27:07.267818","2022-02-06 09:27:30.854711","{""h"": [{""c"": {""id"": 425, ""uid"": ""csm_KZ4WYNuQTT8QWUN"", ""name"": ""Biotage AB"", ""website"": ""www.biotage.com"", ""created_at"": ""2022-02-06T09:27:07.267818"", ""updated_at"": ""2022-02-06T09:27:07.267818"", ""description"": null, ""business_type"": null}, ""v"": 1, ""ts"": 1644139627268}, {""c"": {""updated_at"": ""2022-02-06 09:27:30.854711""}, ""v"": 2, ""ts"": 1644139650855}], ""v"": 2}"
"441","csm_L0ZsYlgOOW14Ds3","MisterGreen",,"https://www.green-mister.com/","B2C","2022-02-11 08:28:28.291707","2022-02-11 08:28:29.744269","{""h"": [{""c"": {""id"": 441, ""uid"": ""csm_L0ZsYlgOOW14Ds3"", ""name"": ""MisterGreen"", ""website"": ""https://www.green-mister.com/"", ""created_at"": ""2022-02-11T08:28:28.291707"", ""updated_at"": ""2022-02-11T08:28:28.291707"", ""description"": null, ""business_type"": ""B2C""}, ""v"": 1, ""ts"": 1644568108292}, {""c"": {""updated_at"": ""2022-02-11 08:28:29.744269""}, ""v"": 2, ""ts"": 1644568109744}], ""v"": 2}"
"437","csm_tkV7v5VNl47VvGl","Software AG",,"https://www.softwareag.com/en_corporate.html","B2B","2022-02-11 08:28:21.806464","2022-02-11 08:28:41.393938","{""h"": [{""c"": {""id"": 437, ""uid"": ""csm_tkV7v5VNl47VvGl"", ""name"": ""Software AG"", ""website"": ""https://www.softwareag.com/en_corporate.html"", ""created_at"": ""2022-02-11T08:28:21.806464"", ""updated_at"": ""2022-02-11T08:28:21.806464"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1644568101806}, {""c"": {""updated_at"": ""2022-02-11 08:28:41.393938""}, ""v"": 2, ""ts"": 1644568121394}], ""v"": 2}"
