id,uid,article_id,industry_id,created_at,updated_at,log_data
"1195","csi_5fvIZNBtHv88L3X","401","209","2022-02-06 09:27:08.263247","2022-02-06 09:27:08.263247","{""h"": [{""c"": {""id"": 1195, ""uid"": ""csi_5fvIZNBtHv88L3X"", ""article_id"": 401, ""created_at"": ""2022-02-06T09:27:08.263247"", ""updated_at"": ""2022-02-06T09:27:08.263247"", ""industry_id"": 209}, ""v"": 1, ""ts"": 1644139628263}], ""v"": 1}"
"652","csi_9j1F8x5ROITCqUs","304","586","2021-11-11 12:50:03.100157","2021-11-11 12:50:03.100157","{""h"": [{""c"": {""id"": 652, ""uid"": ""csi_9j1F8x5ROITCqUs"", ""article_id"": 304, ""created_at"": ""2021-11-11T12:50:03.100157"", ""updated_at"": ""2021-11-11T12:50:03.100157"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1636635003100}], ""v"": 1}"
"653","csi_WvpIFr94hAYJ99G","304","126","2021-11-11 12:50:03.110129","2021-11-11 12:50:03.110129","{""h"": [{""c"": {""id"": 653, ""uid"": ""csi_WvpIFr94hAYJ99G"", ""article_id"": 304, ""created_at"": ""2021-11-11T12:50:03.110129"", ""updated_at"": ""2021-11-11T12:50:03.110129"", ""industry_id"": 126}, ""v"": 1, ""ts"": 1636635003110}], ""v"": 1}"
"654","csi_GljOJSd0KrqT3x7","304","52","2021-11-11 12:50:03.118773","2021-11-11 12:50:03.118773","{""h"": [{""c"": {""id"": 654, ""uid"": ""csi_GljOJSd0KrqT3x7"", ""article_id"": 304, ""created_at"": ""2021-11-11T12:50:03.118773"", ""updated_at"": ""2021-11-11T12:50:03.118773"", ""industry_id"": 52}, ""v"": 1, ""ts"": 1636635003119}], ""v"": 1}"
"655","csi_13ULtnWYK34wJcI","304","682","2021-11-11 12:50:03.127999","2021-11-11 12:50:03.127999","{""h"": [{""c"": {""id"": 655, ""uid"": ""csi_13ULtnWYK34wJcI"", ""article_id"": 304, ""created_at"": ""2021-11-11T12:50:03.127999"", ""updated_at"": ""2021-11-11T12:50:03.127999"", ""industry_id"": 682}, ""v"": 1, ""ts"": 1636635003128}], ""v"": 1}"
"656","csi_e8OJ7OGHbTxsceN","305","137","2021-11-11 12:50:05.679752","2021-11-11 12:50:05.679752","{""h"": [{""c"": {""id"": 656, ""uid"": ""csi_e8OJ7OGHbTxsceN"", ""article_id"": 305, ""created_at"": ""2021-11-11T12:50:05.679752"", ""updated_at"": ""2021-11-11T12:50:05.679752"", ""industry_id"": 137}, ""v"": 1, ""ts"": 1636635005680}], ""v"": 1}"
"657","csi_Nt6wTq7y0KASPh1","305","424","2021-11-11 12:50:05.688225","2021-11-11 12:50:05.688225","{""h"": [{""c"": {""id"": 657, ""uid"": ""csi_Nt6wTq7y0KASPh1"", ""article_id"": 305, ""created_at"": ""2021-11-11T12:50:05.688225"", ""updated_at"": ""2021-11-11T12:50:05.688225"", ""industry_id"": 424}, ""v"": 1, ""ts"": 1636635005688}], ""v"": 1}"
"658","csi_fsgxpVUzWwNz6Kq","305","423","2021-11-11 12:50:05.696709","2021-11-11 12:50:05.696709","{""h"": [{""c"": {""id"": 658, ""uid"": ""csi_fsgxpVUzWwNz6Kq"", ""article_id"": 305, ""created_at"": ""2021-11-11T12:50:05.696709"", ""updated_at"": ""2021-11-11T12:50:05.696709"", ""industry_id"": 423}, ""v"": 1, ""ts"": 1636635005697}], ""v"": 1}"
"668","csi_hcsmzY4wJls1eYn","315","586","2021-11-18 15:12:00.825644","2021-11-18 15:12:00.825644","{""h"": [{""c"": {""id"": 668, ""uid"": ""csi_hcsmzY4wJls1eYn"", ""article_id"": 315, ""created_at"": ""2021-11-18T15:12:00.825644"", ""updated_at"": ""2021-11-18T15:12:00.825644"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1637248320826}], ""v"": 1}"
"669","csi_obL5BElJzzIX2jO","315","240","2021-11-18 15:12:00.835365","2021-11-18 15:12:00.835365","{""h"": [{""c"": {""id"": 669, ""uid"": ""csi_obL5BElJzzIX2jO"", ""article_id"": 315, ""created_at"": ""2021-11-18T15:12:00.835365"", ""updated_at"": ""2021-11-18T15:12:00.835365"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1637248320835}], ""v"": 1}"
"670","csi_E1V8ZZpJ1UMumsU","315","52","2021-11-18 15:12:00.844073","2021-11-18 15:12:00.844073","{""h"": [{""c"": {""id"": 670, ""uid"": ""csi_E1V8ZZpJ1UMumsU"", ""article_id"": 315, ""created_at"": ""2021-11-18T15:12:00.844073"", ""updated_at"": ""2021-11-18T15:12:00.844073"", ""industry_id"": 52}, ""v"": 1, ""ts"": 1637248320844}], ""v"": 1}"
"671","csi_AousbakGmTXpPP7","315","639","2021-11-18 15:12:00.865294","2021-11-18 15:12:00.865294","{""h"": [{""c"": {""id"": 671, ""uid"": ""csi_AousbakGmTXpPP7"", ""article_id"": 315, ""created_at"": ""2021-11-18T15:12:00.865294"", ""updated_at"": ""2021-11-18T15:12:00.865294"", ""industry_id"": 639}, ""v"": 1, ""ts"": 1637248320865}], ""v"": 1}"
"672","csi_GQf960i5DY01yxl","317","586","2021-11-25 07:02:04.993834","2021-11-25 07:02:04.993834","{""h"": [{""c"": {""id"": 672, ""uid"": ""csi_GQf960i5DY01yxl"", ""article_id"": 317, ""created_at"": ""2021-11-25T07:02:04.993834"", ""updated_at"": ""2021-11-25T07:02:04.993834"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1637823724994}], ""v"": 1}"
"673","csi_w11aBBjdtBvGYl8","317","324","2021-11-25 07:02:05.003277","2021-11-25 07:02:05.003277","{""h"": [{""c"": {""id"": 673, ""uid"": ""csi_w11aBBjdtBvGYl8"", ""article_id"": 317, ""created_at"": ""2021-11-25T07:02:05.003277"", ""updated_at"": ""2021-11-25T07:02:05.003277"", ""industry_id"": 324}, ""v"": 1, ""ts"": 1637823725003}], ""v"": 1}"
"674","csi_aDSY4Hc7om29lk4","318","586","2021-11-25 07:02:06.684871","2021-11-25 07:02:06.684871","{""h"": [{""c"": {""id"": 674, ""uid"": ""csi_aDSY4Hc7om29lk4"", ""article_id"": 318, ""created_at"": ""2021-11-25T07:02:06.684871"", ""updated_at"": ""2021-11-25T07:02:06.684871"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1637823726685}], ""v"": 1}"
"675","csi_1EEkI8cj5GCpNPk","318","209","2021-11-25 07:02:06.697538","2021-11-25 07:02:06.697538","{""h"": [{""c"": {""id"": 675, ""uid"": ""csi_1EEkI8cj5GCpNPk"", ""article_id"": 318, ""created_at"": ""2021-11-25T07:02:06.697538"", ""updated_at"": ""2021-11-25T07:02:06.697538"", ""industry_id"": 209}, ""v"": 1, ""ts"": 1637823726698}], ""v"": 1}"
"676","csi_FZ10ZPYYexb1cxm","318","14","2021-11-25 07:02:06.714192","2021-11-25 07:02:06.714192","{""h"": [{""c"": {""id"": 676, ""uid"": ""csi_FZ10ZPYYexb1cxm"", ""article_id"": 318, ""created_at"": ""2021-11-25T07:02:06.714192"", ""updated_at"": ""2021-11-25T07:02:06.714192"", ""industry_id"": 14}, ""v"": 1, ""ts"": 1637823726714}], ""v"": 1}"
"678","csi_57JbHOUMJyeYi0o","320","586","2021-11-25 07:02:07.85378","2021-11-25 07:02:07.85378","{""h"": [{""c"": {""id"": 678, ""uid"": ""csi_57JbHOUMJyeYi0o"", ""article_id"": 320, ""created_at"": ""2021-11-25T07:02:07.85378"", ""updated_at"": ""2021-11-25T07:02:07.85378"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1637823727854}], ""v"": 1}"
"679","csi_J5MtGUK232uocv4","321","586","2021-11-25 07:02:08.647579","2021-11-25 07:02:08.647579","{""h"": [{""c"": {""id"": 679, ""uid"": ""csi_J5MtGUK232uocv4"", ""article_id"": 321, ""created_at"": ""2021-11-25T07:02:08.647579"", ""updated_at"": ""2021-11-25T07:02:08.647579"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1637823728648}], ""v"": 1}"
"680","csi_zS2dERutm84LPvq","321","425","2021-11-25 07:02:08.656359","2021-11-25 07:02:08.656359","{""h"": [{""c"": {""id"": 680, ""uid"": ""csi_zS2dERutm84LPvq"", ""article_id"": 321, ""created_at"": ""2021-11-25T07:02:08.656359"", ""updated_at"": ""2021-11-25T07:02:08.656359"", ""industry_id"": 425}, ""v"": 1, ""ts"": 1637823728656}], ""v"": 1}"
"684","csi_nd45AmbEEMljnVI","324","586","2021-11-25 07:02:10.800785","2021-11-25 07:02:10.800785","{""h"": [{""c"": {""id"": 684, ""uid"": ""csi_nd45AmbEEMljnVI"", ""article_id"": 324, ""created_at"": ""2021-11-25T07:02:10.800785"", ""updated_at"": ""2021-11-25T07:02:10.800785"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1637823730801}], ""v"": 1}"
"685","csi_6KXAYc9Yh41wBcF","324","605","2021-11-25 07:02:10.810585","2021-11-25 07:02:10.810585","{""h"": [{""c"": {""id"": 685, ""uid"": ""csi_6KXAYc9Yh41wBcF"", ""article_id"": 324, ""created_at"": ""2021-11-25T07:02:10.810585"", ""updated_at"": ""2021-11-25T07:02:10.810585"", ""industry_id"": 605}, ""v"": 1, ""ts"": 1637823730811}], ""v"": 1}"
"681","csi_GAgGbHTsiJqUi9i","322","467","2021-11-25 07:02:09.916528","2021-11-25 07:02:09.916528","{""h"": [{""c"": {""id"": 681, ""uid"": ""csi_GAgGbHTsiJqUi9i"", ""article_id"": 322, ""created_at"": ""2021-11-25T07:02:09.916528"", ""updated_at"": ""2021-11-25T07:02:09.916528"", ""industry_id"": 467}, ""v"": 1, ""ts"": 1637823729917}], ""v"": 1}"
"682","csi_nXuE6O6yJMQgLEa","323","586","2021-11-25 07:02:10.655311","2021-11-25 07:02:10.655311","{""h"": [{""c"": {""id"": 682, ""uid"": ""csi_nXuE6O6yJMQgLEa"", ""article_id"": 323, ""created_at"": ""2021-11-25T07:02:10.655311"", ""updated_at"": ""2021-11-25T07:02:10.655311"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1637823730655}], ""v"": 1}"
"683","csi_DDl3z5w7mnuukFW","323","564","2021-11-25 07:02:10.664725","2021-11-25 07:02:10.664725","{""h"": [{""c"": {""id"": 683, ""uid"": ""csi_DDl3z5w7mnuukFW"", ""article_id"": 323, ""created_at"": ""2021-11-25T07:02:10.664725"", ""updated_at"": ""2021-11-25T07:02:10.664725"", ""industry_id"": 564}, ""v"": 1, ""ts"": 1637823730665}], ""v"": 1}"
"1198","csi_QkLVDP9cShdl5eb","398","639","2022-02-07 18:22:12.343179","2022-02-07 18:22:12.343179","{""h"": [{""c"": {""id"": 1198, ""uid"": ""csi_QkLVDP9cShdl5eb"", ""article_id"": 398, ""created_at"": ""2022-02-07T18:22:12.343179"", ""updated_at"": ""2022-02-07T18:22:12.343179"", ""industry_id"": 639}, ""v"": 1, ""ts"": 1644258132343}], ""v"": 1}"
"686","csi_exYM54aIWSz1jxj","319","586","2021-11-25 07:02:11.556546","2021-11-25 07:02:11.556546","{""h"": [{""c"": {""id"": 686, ""uid"": ""csi_exYM54aIWSz1jxj"", ""article_id"": 319, ""created_at"": ""2021-11-25T07:02:11.556546"", ""updated_at"": ""2021-11-25T07:02:11.556546"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1637823731557}], ""v"": 1}"
"687","csi_ztcIYhFOs5kGvA8","319","1417","2021-11-25 07:02:11.56893","2021-11-25 07:02:11.56893","{""h"": [{""c"": {""id"": 687, ""uid"": ""csi_ztcIYhFOs5kGvA8"", ""article_id"": 319, ""created_at"": ""2021-11-25T07:02:11.56893"", ""updated_at"": ""2021-11-25T07:02:11.56893"", ""industry_id"": 1417}, ""v"": 1, ""ts"": 1637823731569}], ""v"": 1}"
"689","csi_dGDhInDb2XXUEys","326","586","2021-11-29 08:32:00.911906","2021-11-29 08:32:00.911906","{""h"": [{""c"": {""id"": 689, ""uid"": ""csi_dGDhInDb2XXUEys"", ""article_id"": 326, ""created_at"": ""2021-11-29T08:32:00.911906"", ""updated_at"": ""2021-11-29T08:32:00.911906"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1638174720912}], ""v"": 1}"
"690","csi_Dsz94zD0QVMMlJP","327","586","2021-11-29 08:32:01.425369","2021-11-29 08:32:01.425369","{""h"": [{""c"": {""id"": 690, ""uid"": ""csi_Dsz94zD0QVMMlJP"", ""article_id"": 327, ""created_at"": ""2021-11-29T08:32:01.425369"", ""updated_at"": ""2021-11-29T08:32:01.425369"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1638174721425}], ""v"": 1}"
"691","csi_bt4IXixZIhUUO4s","327","240","2021-11-29 08:32:01.443589","2021-11-29 08:32:01.443589","{""h"": [{""c"": {""id"": 691, ""uid"": ""csi_bt4IXixZIhUUO4s"", ""article_id"": 327, ""created_at"": ""2021-11-29T08:32:01.443589"", ""updated_at"": ""2021-11-29T08:32:01.443589"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1638174721444}], ""v"": 1}"
"692","csi_UbRXWDVkd9kWASg","327","426","2021-11-29 08:32:01.459102","2021-11-29 08:32:01.459102","{""h"": [{""c"": {""id"": 692, ""uid"": ""csi_UbRXWDVkd9kWASg"", ""article_id"": 327, ""created_at"": ""2021-11-29T08:32:01.459102"", ""updated_at"": ""2021-11-29T08:32:01.459102"", ""industry_id"": 426}, ""v"": 1, ""ts"": 1638174721459}], ""v"": 1}"
"693","csi_HInPoZV13pPuSG8","327","215","2021-11-29 08:32:01.476323","2021-11-29 08:32:01.476323","{""h"": [{""c"": {""id"": 693, ""uid"": ""csi_HInPoZV13pPuSG8"", ""article_id"": 327, ""created_at"": ""2021-11-29T08:32:01.476323"", ""updated_at"": ""2021-11-29T08:32:01.476323"", ""industry_id"": 215}, ""v"": 1, ""ts"": 1638174721476}], ""v"": 1}"
"694","csi_09D2U1M1qELatKM","328","586","2021-11-29 08:32:02.360609","2021-11-29 08:32:02.360609","{""h"": [{""c"": {""id"": 694, ""uid"": ""csi_09D2U1M1qELatKM"", ""article_id"": 328, ""created_at"": ""2021-11-29T08:32:02.360609"", ""updated_at"": ""2021-11-29T08:32:02.360609"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1638174722361}], ""v"": 1}"
"695","csi_aW8kZJIhbnK1OG7","328","240","2021-11-29 08:32:02.381513","2021-11-29 08:32:02.381513","{""h"": [{""c"": {""id"": 695, ""uid"": ""csi_aW8kZJIhbnK1OG7"", ""article_id"": 328, ""created_at"": ""2021-11-29T08:32:02.381513"", ""updated_at"": ""2021-11-29T08:32:02.381513"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1638174722382}], ""v"": 1}"
"696","csi_8h5sXGwjOq8BdSv","328","209","2021-11-29 08:32:02.397566","2021-11-29 08:32:02.397566","{""h"": [{""c"": {""id"": 696, ""uid"": ""csi_8h5sXGwjOq8BdSv"", ""article_id"": 328, ""created_at"": ""2021-11-29T08:32:02.397566"", ""updated_at"": ""2021-11-29T08:32:02.397566"", ""industry_id"": 209}, ""v"": 1, ""ts"": 1638174722398}], ""v"": 1}"
"697","csi_osr4tLOIHkBAeJ9","328","632","2021-11-29 08:32:02.410182","2021-11-29 08:32:02.410182","{""h"": [{""c"": {""id"": 697, ""uid"": ""csi_osr4tLOIHkBAeJ9"", ""article_id"": 328, ""created_at"": ""2021-11-29T08:32:02.410182"", ""updated_at"": ""2021-11-29T08:32:02.410182"", ""industry_id"": 632}, ""v"": 1, ""ts"": 1638174722410}], ""v"": 1}"
"698","csi_e0gbnDWNod1Vz9S","329","586","2021-11-29 08:32:03.745778","2021-11-29 08:32:03.745778","{""h"": [{""c"": {""id"": 698, ""uid"": ""csi_e0gbnDWNod1Vz9S"", ""article_id"": 329, ""created_at"": ""2021-11-29T08:32:03.745778"", ""updated_at"": ""2021-11-29T08:32:03.745778"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1638174723746}], ""v"": 1}"
"699","csi_Z7I2f7gZk1r3DMA","329","240","2021-11-29 08:32:03.760058","2021-11-29 08:32:03.760058","{""h"": [{""c"": {""id"": 699, ""uid"": ""csi_Z7I2f7gZk1r3DMA"", ""article_id"": 329, ""created_at"": ""2021-11-29T08:32:03.760058"", ""updated_at"": ""2021-11-29T08:32:03.760058"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1638174723760}], ""v"": 1}"
"700","csi_J7m4D2LNkLlojXs","329","698","2021-11-29 08:32:03.775755","2021-11-29 08:32:03.775755","{""h"": [{""c"": {""id"": 700, ""uid"": ""csi_J7m4D2LNkLlojXs"", ""article_id"": 329, ""created_at"": ""2021-11-29T08:32:03.775755"", ""updated_at"": ""2021-11-29T08:32:03.775755"", ""industry_id"": 698}, ""v"": 1, ""ts"": 1638174723776}], ""v"": 1}"
"701","csi_AhCLpwlbhUvCFX1","329","639","2021-11-29 08:32:03.785123","2021-11-29 08:32:03.785123","{""h"": [{""c"": {""id"": 701, ""uid"": ""csi_AhCLpwlbhUvCFX1"", ""article_id"": 329, ""created_at"": ""2021-11-29T08:32:03.785123"", ""updated_at"": ""2021-11-29T08:32:03.785123"", ""industry_id"": 639}, ""v"": 1, ""ts"": 1638174723785}], ""v"": 1}"
"702","csi_lpiad4XTltSKXlT","329","588","2021-11-29 08:32:03.793432","2021-11-29 08:32:03.793432","{""h"": [{""c"": {""id"": 702, ""uid"": ""csi_lpiad4XTltSKXlT"", ""article_id"": 329, ""created_at"": ""2021-11-29T08:32:03.793432"", ""updated_at"": ""2021-11-29T08:32:03.793432"", ""industry_id"": 588}, ""v"": 1, ""ts"": 1638174723793}], ""v"": 1}"
"703","csi_eTLZuw5fneWGTcE","330","240","2021-11-29 08:32:03.937478","2021-11-29 08:32:03.937478","{""h"": [{""c"": {""id"": 703, ""uid"": ""csi_eTLZuw5fneWGTcE"", ""article_id"": 330, ""created_at"": ""2021-11-29T08:32:03.937478"", ""updated_at"": ""2021-11-29T08:32:03.937478"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1638174723937}], ""v"": 1}"
"704","csi_H3Zl9fbNXEnjBtV","330","40","2021-11-29 08:32:03.958009","2021-11-29 08:32:03.958009","{""h"": [{""c"": {""id"": 704, ""uid"": ""csi_H3Zl9fbNXEnjBtV"", ""article_id"": 330, ""created_at"": ""2021-11-29T08:32:03.958009"", ""updated_at"": ""2021-11-29T08:32:03.958009"", ""industry_id"": 40}, ""v"": 1, ""ts"": 1638174723958}], ""v"": 1}"
"705","csi_GJDhDaWtzcmuy22","331","586","2021-11-29 08:32:04.998435","2021-11-29 08:32:04.998435","{""h"": [{""c"": {""id"": 705, ""uid"": ""csi_GJDhDaWtzcmuy22"", ""article_id"": 331, ""created_at"": ""2021-11-29T08:32:04.998435"", ""updated_at"": ""2021-11-29T08:32:04.998435"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1638174724998}], ""v"": 1}"
"706","csi_gvOcZXfAAGHfzew","331","426","2021-11-29 08:32:05.011412","2021-11-29 08:32:05.011412","{""h"": [{""c"": {""id"": 706, ""uid"": ""csi_gvOcZXfAAGHfzew"", ""article_id"": 331, ""created_at"": ""2021-11-29T08:32:05.011412"", ""updated_at"": ""2021-11-29T08:32:05.011412"", ""industry_id"": 426}, ""v"": 1, ""ts"": 1638174725011}], ""v"": 1}"
"707","csi_7TrjHnAm2ttwXrg","331","1305","2021-11-29 08:32:05.030165","2021-11-29 08:32:05.030165","{""h"": [{""c"": {""id"": 707, ""uid"": ""csi_7TrjHnAm2ttwXrg"", ""article_id"": 331, ""created_at"": ""2021-11-29T08:32:05.030165"", ""updated_at"": ""2021-11-29T08:32:05.030165"", ""industry_id"": 1305}, ""v"": 1, ""ts"": 1638174725030}], ""v"": 1}"
"708","csi_3ecZqDhZgzUTvwW","331","217","2021-11-29 08:32:05.042884","2021-11-29 08:32:05.042884","{""h"": [{""c"": {""id"": 708, ""uid"": ""csi_3ecZqDhZgzUTvwW"", ""article_id"": 331, ""created_at"": ""2021-11-29T08:32:05.042884"", ""updated_at"": ""2021-11-29T08:32:05.042884"", ""industry_id"": 217}, ""v"": 1, ""ts"": 1638174725043}], ""v"": 1}"
"709","csi_0ZcpkeZO6DIueeh","331","247","2021-11-29 08:32:05.057526","2021-11-29 08:32:05.057526","{""h"": [{""c"": {""id"": 709, ""uid"": ""csi_0ZcpkeZO6DIueeh"", ""article_id"": 331, ""created_at"": ""2021-11-29T08:32:05.057526"", ""updated_at"": ""2021-11-29T08:32:05.057526"", ""industry_id"": 247}, ""v"": 1, ""ts"": 1638174725058}], ""v"": 1}"
"710","csi_17UzwiRGESBajaq","332","586","2021-11-29 08:32:06.179061","2021-11-29 08:32:06.179061","{""h"": [{""c"": {""id"": 710, ""uid"": ""csi_17UzwiRGESBajaq"", ""article_id"": 332, ""created_at"": ""2021-11-29T08:32:06.179061"", ""updated_at"": ""2021-11-29T08:32:06.179061"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1638174726179}], ""v"": 1}"
"711","csi_QeHdUE3E16h0FQg","333","586","2021-11-29 08:42:57.904199","2021-11-29 08:42:57.904199","{""h"": [{""c"": {""id"": 711, ""uid"": ""csi_QeHdUE3E16h0FQg"", ""article_id"": 333, ""created_at"": ""2021-11-29T08:42:57.904199"", ""updated_at"": ""2021-11-29T08:42:57.904199"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1638175377904}], ""v"": 1}"
"712","csi_NpwZIbRhCDpl76P","333","240","2021-11-29 08:42:57.914496","2021-11-29 08:42:57.914496","{""h"": [{""c"": {""id"": 712, ""uid"": ""csi_NpwZIbRhCDpl76P"", ""article_id"": 333, ""created_at"": ""2021-11-29T08:42:57.914496"", ""updated_at"": ""2021-11-29T08:42:57.914496"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1638175377914}], ""v"": 1}"
"713","csi_AWuwCLga02OaYgw","333","596","2021-11-29 08:42:57.922285","2021-11-29 08:42:57.922285","{""h"": [{""c"": {""id"": 713, ""uid"": ""csi_AWuwCLga02OaYgw"", ""article_id"": 333, ""created_at"": ""2021-11-29T08:42:57.922285"", ""updated_at"": ""2021-11-29T08:42:57.922285"", ""industry_id"": 596}, ""v"": 1, ""ts"": 1638175377922}], ""v"": 1}"
"714","csi_GkTuasmt9z2GJLZ","333","530","2021-11-29 08:42:57.929622","2021-11-29 08:42:57.929622","{""h"": [{""c"": {""id"": 714, ""uid"": ""csi_GkTuasmt9z2GJLZ"", ""article_id"": 333, ""created_at"": ""2021-11-29T08:42:57.929622"", ""updated_at"": ""2021-11-29T08:42:57.929622"", ""industry_id"": 530}, ""v"": 1, ""ts"": 1638175377930}], ""v"": 1}"
"715","csi_SGZACS4KvvqOz58","333","180","2021-11-29 08:42:57.938044","2021-11-29 08:42:57.938044","{""h"": [{""c"": {""id"": 715, ""uid"": ""csi_SGZACS4KvvqOz58"", ""article_id"": 333, ""created_at"": ""2021-11-29T08:42:57.938044"", ""updated_at"": ""2021-11-29T08:42:57.938044"", ""industry_id"": 180}, ""v"": 1, ""ts"": 1638175377938}], ""v"": 1}"
"716","csi_W4JuXzUru1rUfWz","334","586","2021-11-29 08:42:59.5557","2021-11-29 08:42:59.5557","{""h"": [{""c"": {""id"": 716, ""uid"": ""csi_W4JuXzUru1rUfWz"", ""article_id"": 334, ""created_at"": ""2021-11-29T08:42:59.5557"", ""updated_at"": ""2021-11-29T08:42:59.5557"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1638175379556}], ""v"": 1}"
"717","csi_QVcemM9a7KEMFVK","334","137","2021-11-29 08:42:59.569115","2021-11-29 08:42:59.569115","{""h"": [{""c"": {""id"": 717, ""uid"": ""csi_QVcemM9a7KEMFVK"", ""article_id"": 334, ""created_at"": ""2021-11-29T08:42:59.569115"", ""updated_at"": ""2021-11-29T08:42:59.569115"", ""industry_id"": 137}, ""v"": 1, ""ts"": 1638175379569}], ""v"": 1}"
"718","csi_E4yFR05DK9IlKjg","334","588","2021-11-29 08:42:59.586902","2021-11-29 08:42:59.586902","{""h"": [{""c"": {""id"": 718, ""uid"": ""csi_E4yFR05DK9IlKjg"", ""article_id"": 334, ""created_at"": ""2021-11-29T08:42:59.586902"", ""updated_at"": ""2021-11-29T08:42:59.586902"", ""industry_id"": 588}, ""v"": 1, ""ts"": 1638175379587}], ""v"": 1}"
"719","csi_4iXEizp095yCRhB","334","297","2021-11-29 08:42:59.596702","2021-11-29 08:42:59.596702","{""h"": [{""c"": {""id"": 719, ""uid"": ""csi_4iXEizp095yCRhB"", ""article_id"": 334, ""created_at"": ""2021-11-29T08:42:59.596702"", ""updated_at"": ""2021-11-29T08:42:59.596702"", ""industry_id"": 297}, ""v"": 1, ""ts"": 1638175379597}], ""v"": 1}"
"720","csi_e3ZPQIFMgvhaxjf","334","389","2021-11-29 08:42:59.605319","2021-11-29 08:42:59.605319","{""h"": [{""c"": {""id"": 720, ""uid"": ""csi_e3ZPQIFMgvhaxjf"", ""article_id"": 334, ""created_at"": ""2021-11-29T08:42:59.605319"", ""updated_at"": ""2021-11-29T08:42:59.605319"", ""industry_id"": 389}, ""v"": 1, ""ts"": 1638175379605}], ""v"": 1}"
"721","csi_p52wsRetr4ye6AB","335","586","2021-11-29 08:42:59.64412","2021-11-29 08:42:59.64412","{""h"": [{""c"": {""id"": 721, ""uid"": ""csi_p52wsRetr4ye6AB"", ""article_id"": 335, ""created_at"": ""2021-11-29T08:42:59.64412"", ""updated_at"": ""2021-11-29T08:42:59.64412"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1638175379644}], ""v"": 1}"
"722","csi_gjrNCSUah7AKQ8a","337","586","2021-11-29 08:43:03.281008","2021-11-29 08:43:03.281008","{""h"": [{""c"": {""id"": 722, ""uid"": ""csi_gjrNCSUah7AKQ8a"", ""article_id"": 337, ""created_at"": ""2021-11-29T08:43:03.281008"", ""updated_at"": ""2021-11-29T08:43:03.281008"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1638175383281}], ""v"": 1}"
"723","csi_YsahJRsH9vG3hUK","336","296","2021-11-29 08:43:03.293346","2021-11-29 08:43:03.293346","{""h"": [{""c"": {""id"": 723, ""uid"": ""csi_YsahJRsH9vG3hUK"", ""article_id"": 336, ""created_at"": ""2021-11-29T08:43:03.293346"", ""updated_at"": ""2021-11-29T08:43:03.293346"", ""industry_id"": 296}, ""v"": 1, ""ts"": 1638175383293}], ""v"": 1}"
"1202","csi_o20LrlhXT8Ybc3l","69","586","2022-02-09 09:05:41.264032","2022-02-09 09:05:41.264032","{""h"": [{""c"": {""id"": 1202, ""uid"": ""csi_o20LrlhXT8Ybc3l"", ""article_id"": 69, ""created_at"": ""2022-02-09T09:05:41.264032"", ""updated_at"": ""2022-02-09T09:05:41.264032"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1644397541264}], ""v"": 1}"
"742","csi_1KIePIhGmhHEpd1","356","586","2022-01-11 10:36:36.612755","2022-01-11 10:36:36.612755","{""h"": [{""c"": {""id"": 742, ""uid"": ""csi_1KIePIhGmhHEpd1"", ""article_id"": 356, ""created_at"": ""2022-01-11T10:36:36.612755"", ""updated_at"": ""2022-01-11T10:36:36.612755"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1641897396613}], ""v"": 1}"
"743","csi_Nw5cQQxRPR1WTqb","356","530","2022-01-11 10:36:36.620371","2022-01-11 10:36:36.620371","{""h"": [{""c"": {""id"": 743, ""uid"": ""csi_Nw5cQQxRPR1WTqb"", ""article_id"": 356, ""created_at"": ""2022-01-11T10:36:36.620371"", ""updated_at"": ""2022-01-11T10:36:36.620371"", ""industry_id"": 530}, ""v"": 1, ""ts"": 1641897396620}], ""v"": 1}"
