id,uid,article_id,type,position,created_at,updated_at,log_data
"3464","css_jlPMT3hhb0Benfo","144","overview","1","2021-10-12 07:58:17.273347","2021-10-12 07:58:17.273347","{""h"": [{""c"": {""id"": 3464, ""uid"": ""css_jlPMT3hhb0Benfo"", ""type"": ""overview"", ""position"": 1, ""article_id"": 144, ""created_at"": ""2021-10-12T07:58:17.273347"", ""updated_at"": ""2021-10-12T07:58:17.273347""}, ""v"": 1, ""ts"": 1634025497273}], ""v"": 1}"
"3465","css_rq5fBJ5YrNwgvwI","144","outcome","2","2021-10-12 07:58:17.322471","2021-10-12 07:58:17.322471","{""h"": [{""c"": {""id"": 3465, ""uid"": ""css_rq5fBJ5YrNwgvwI"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 144, ""created_at"": ""2021-10-12T07:58:17.322471"", ""updated_at"": ""2021-10-12T07:58:17.322471""}, ""v"": 1, ""ts"": 1634025497322}], ""v"": 1}"
"4421","css_g1QePtISsyhpiku","239","overview","1","2021-11-03 10:47:10.825839","2021-11-03 10:47:10.825839","{""h"": [{""c"": {""id"": 4421, ""uid"": ""css_g1QePtISsyhpiku"", ""type"": ""overview"", ""position"": 1, ""article_id"": 239, ""created_at"": ""2021-11-03T10:47:10.825839"", ""updated_at"": ""2021-11-03T10:47:10.825839""}, ""v"": 1, ""ts"": 1635936430826}], ""v"": 1}"
"4422","css_RKrGFzLn3dCROtG","239","outcome","2","2021-11-03 10:47:10.881869","2021-11-03 10:47:10.881869","{""h"": [{""c"": {""id"": 4422, ""uid"": ""css_RKrGFzLn3dCROtG"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 239, ""created_at"": ""2021-11-03T10:47:10.881869"", ""updated_at"": ""2021-11-03T10:47:10.881869""}, ""v"": 1, ""ts"": 1635936430882}], ""v"": 1}"
"6632","css_pDF59KrwKldvm8A","202","overview","1","2022-01-23 18:30:23.56586","2022-01-23 18:30:23.56586","{""h"": [{""c"": {""id"": 6632, ""uid"": ""css_pDF59KrwKldvm8A"", ""type"": ""overview"", ""position"": 1, ""article_id"": 202, ""created_at"": ""2022-01-23T18:30:23.56586"", ""updated_at"": ""2022-01-23T18:30:23.56586""}, ""v"": 1, ""ts"": 1642962623566}], ""v"": 1}"
"5782","css_GFYrVLUROWRFFcr","205","background","0","2022-01-05 08:35:24.718682","2022-01-05 08:35:24.718682","{""h"": [{""c"": {""id"": 5782, ""uid"": ""css_GFYrVLUROWRFFcr"", ""type"": ""background"", ""position"": 0, ""article_id"": 205, ""created_at"": ""2022-01-05T08:35:24.718682"", ""updated_at"": ""2022-01-05T08:35:24.718682""}, ""v"": 1, ""ts"": 1641371724719}], ""v"": 1}"
"5783","css_qmxPAmLn7uwZund","205","overview","1","2022-01-05 08:35:24.726365","2022-01-05 08:35:24.726365","{""h"": [{""c"": {""id"": 5783, ""uid"": ""css_qmxPAmLn7uwZund"", ""type"": ""overview"", ""position"": 1, ""article_id"": 205, ""created_at"": ""2022-01-05T08:35:24.726365"", ""updated_at"": ""2022-01-05T08:35:24.726365""}, ""v"": 1, ""ts"": 1641371724726}], ""v"": 1}"
"5784","css_yTN9nL8ZFfN8Wx1","205","outcome","2","2022-01-05 08:35:24.751555","2022-01-05 08:35:24.751555","{""h"": [{""c"": {""id"": 5784, ""uid"": ""css_yTN9nL8ZFfN8Wx1"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 205, ""created_at"": ""2022-01-05T08:35:24.751555"", ""updated_at"": ""2022-01-05T08:35:24.751555""}, ""v"": 1, ""ts"": 1641371724752}], ""v"": 1}"
"7374","css_7msu1UicEcJPuoo","295","outcome","2","2022-01-26 15:18:10.066957","2022-01-26 15:18:10.066957","{""h"": [{""c"": {""id"": 7374, ""uid"": ""css_7msu1UicEcJPuoo"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 295, ""created_at"": ""2022-01-26T15:18:10.066957"", ""updated_at"": ""2022-01-26T15:18:10.066957""}, ""v"": 1, ""ts"": 1643210290067}], ""v"": 1}"
"7632","css_a2n45EH9eTWzftk","415","outcome","2","2022-02-11 08:28:27.651762","2022-02-11 08:28:27.651762","{""h"": [{""c"": {""id"": 7632, ""uid"": ""css_a2n45EH9eTWzftk"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 415, ""created_at"": ""2022-02-11T08:28:27.651762"", ""updated_at"": ""2022-02-11T08:28:27.651762""}, ""v"": 1, ""ts"": 1644568107652}], ""v"": 1}"
"7375","css_ZFrk1icPNl3i3iF","293","background","0","2022-01-26 15:18:11.280472","2022-01-26 15:18:11.280472","{""h"": [{""c"": {""id"": 7375, ""uid"": ""css_ZFrk1icPNl3i3iF"", ""type"": ""background"", ""position"": 0, ""article_id"": 293, ""created_at"": ""2022-01-26T15:18:11.280472"", ""updated_at"": ""2022-01-26T15:18:11.280472""}, ""v"": 1, ""ts"": 1643210291280}], ""v"": 1}"
"7376","css_xLC1ymE9zSW3kUq","293","overview","1","2022-01-26 15:18:11.288756","2022-01-26 15:18:11.288756","{""h"": [{""c"": {""id"": 7376, ""uid"": ""css_xLC1ymE9zSW3kUq"", ""type"": ""overview"", ""position"": 1, ""article_id"": 293, ""created_at"": ""2022-01-26T15:18:11.288756"", ""updated_at"": ""2022-01-26T15:18:11.288756""}, ""v"": 1, ""ts"": 1643210291289}], ""v"": 1}"
"7377","css_1ZSxXTUOllShAcR","293","outcome","2","2022-01-26 15:18:11.312511","2022-01-26 15:18:11.312511","{""h"": [{""c"": {""id"": 7377, ""uid"": ""css_1ZSxXTUOllShAcR"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 293, ""created_at"": ""2022-01-26T15:18:11.312511"", ""updated_at"": ""2022-01-26T15:18:11.312511""}, ""v"": 1, ""ts"": 1643210291313}], ""v"": 1}"
"6633","css_Iz20t0o0tFCoMVU","202","outcome","2","2022-01-23 18:30:23.830606","2022-01-23 18:30:23.830606","{""h"": [{""c"": {""id"": 6633, ""uid"": ""css_Iz20t0o0tFCoMVU"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 202, ""created_at"": ""2022-01-23T18:30:23.830606"", ""updated_at"": ""2022-01-23T18:30:23.830606""}, ""v"": 1, ""ts"": 1642962623831}], ""v"": 1}"
"7384","css_RDMlTPNrnCk4Hn1","309","background","0","2022-01-26 15:18:13.734726","2022-01-26 15:18:13.734726","{""h"": [{""c"": {""id"": 7384, ""uid"": ""css_RDMlTPNrnCk4Hn1"", ""type"": ""background"", ""position"": 0, ""article_id"": 309, ""created_at"": ""2022-01-26T15:18:13.734726"", ""updated_at"": ""2022-01-26T15:18:13.734726""}, ""v"": 1, ""ts"": 1643210293735}], ""v"": 1}"
"7385","css_SpaPVpXaqVK7oaX","309","overview","1","2022-01-26 15:18:13.748641","2022-01-26 15:18:13.748641","{""h"": [{""c"": {""id"": 7385, ""uid"": ""css_SpaPVpXaqVK7oaX"", ""type"": ""overview"", ""position"": 1, ""article_id"": 309, ""created_at"": ""2022-01-26T15:18:13.748641"", ""updated_at"": ""2022-01-26T15:18:13.748641""}, ""v"": 1, ""ts"": 1643210293749}], ""v"": 1}"
"7386","css_VqKD3GwbhjwaeOQ","309","outcome","2","2022-01-26 15:18:13.790969","2022-01-26 15:18:13.790969","{""h"": [{""c"": {""id"": 7386, ""uid"": ""css_VqKD3GwbhjwaeOQ"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 309, ""created_at"": ""2022-01-26T15:18:13.790969"", ""updated_at"": ""2022-01-26T15:18:13.790969""}, ""v"": 1, ""ts"": 1643210293791}], ""v"": 1}"
"7393","css_9e0RNwqGCnY8tpO","294","background","0","2022-01-26 15:18:15.731054","2022-01-26 15:18:15.731054","{""h"": [{""c"": {""id"": 7393, ""uid"": ""css_9e0RNwqGCnY8tpO"", ""type"": ""background"", ""position"": 0, ""article_id"": 294, ""created_at"": ""2022-01-26T15:18:15.731054"", ""updated_at"": ""2022-01-26T15:18:15.731054""}, ""v"": 1, ""ts"": 1643210295731}], ""v"": 1}"
"7394","css_4XmUEtVsSk8CC3o","294","overview","1","2022-01-26 15:18:15.739369","2022-01-26 15:18:15.739369","{""h"": [{""c"": {""id"": 7394, ""uid"": ""css_4XmUEtVsSk8CC3o"", ""type"": ""overview"", ""position"": 1, ""article_id"": 294, ""created_at"": ""2022-01-26T15:18:15.739369"", ""updated_at"": ""2022-01-26T15:18:15.739369""}, ""v"": 1, ""ts"": 1643210295739}], ""v"": 1}"
"7395","css_czcqWAdHZjsK1gM","294","outcome","2","2022-01-26 15:18:15.764949","2022-01-26 15:18:15.764949","{""h"": [{""c"": {""id"": 7395, ""uid"": ""css_czcqWAdHZjsK1gM"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 294, ""created_at"": ""2022-01-26T15:18:15.764949"", ""updated_at"": ""2022-01-26T15:18:15.764949""}, ""v"": 1, ""ts"": 1643210295765}], ""v"": 1}"
"6637","css_CN7tH4toYVpvdbq","126","background","0","2022-01-23 18:35:21.198719","2022-01-23 18:35:21.198719","{""h"": [{""c"": {""id"": 6637, ""uid"": ""css_CN7tH4toYVpvdbq"", ""type"": ""background"", ""position"": 0, ""article_id"": 126, ""created_at"": ""2022-01-23T18:35:21.198719"", ""updated_at"": ""2022-01-23T18:35:21.198719""}, ""v"": 1, ""ts"": 1642962921199}], ""v"": 1}"
"4423","css_tnymhsVRQKELaKo","125","background","0","2021-11-03 10:47:12.123592","2021-11-03 10:47:12.123592","{""h"": [{""c"": {""id"": 4423, ""uid"": ""css_tnymhsVRQKELaKo"", ""type"": ""background"", ""position"": 0, ""article_id"": 125, ""created_at"": ""2021-11-03T10:47:12.123592"", ""updated_at"": ""2021-11-03T10:47:12.123592""}, ""v"": 1, ""ts"": 1635936432124}], ""v"": 1}"
"4425","css_RfZZTSvIsOCmbpv","125","overview","1","2021-11-03 10:47:12.156001","2021-11-03 10:47:12.156001","{""h"": [{""c"": {""id"": 4425, ""uid"": ""css_RfZZTSvIsOCmbpv"", ""type"": ""overview"", ""position"": 1, ""article_id"": 125, ""created_at"": ""2021-11-03T10:47:12.156001"", ""updated_at"": ""2021-11-03T10:47:12.156001""}, ""v"": 1, ""ts"": 1635936432156}], ""v"": 1}"
"4427","css_RZStcvWAUcjEQwQ","125","outcome","2","2021-11-03 10:47:12.222878","2021-11-03 10:47:12.222878","{""h"": [{""c"": {""id"": 4427, ""uid"": ""css_RZStcvWAUcjEQwQ"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 125, ""created_at"": ""2021-11-03T10:47:12.222878"", ""updated_at"": ""2021-11-03T10:47:12.222878""}, ""v"": 1, ""ts"": 1635936432223}], ""v"": 1}"
"4604","css_POi1iZ0fusIPMDe","305","overview","1","2021-11-11 12:50:05.480864","2021-11-11 12:50:05.480864","{""h"": [{""c"": {""id"": 4604, ""uid"": ""css_POi1iZ0fusIPMDe"", ""type"": ""overview"", ""position"": 1, ""article_id"": 305, ""created_at"": ""2021-11-11T12:50:05.480864"", ""updated_at"": ""2021-11-11T12:50:05.480864""}, ""v"": 1, ""ts"": 1636635005481}], ""v"": 1}"
"4605","css_Q6Ax3UZFJvPaeRp","305","outcome","2","2021-11-11 12:50:05.643485","2021-11-11 12:50:05.643485","{""h"": [{""c"": {""id"": 4605, ""uid"": ""css_Q6Ax3UZFJvPaeRp"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 305, ""created_at"": ""2021-11-11T12:50:05.643485"", ""updated_at"": ""2021-11-11T12:50:05.643485""}, ""v"": 1, ""ts"": 1636635005643}], ""v"": 1}"
"6638","css_kIUojC0E9S5DMUh","126","overview","1","2022-01-23 18:35:21.211112","2022-01-23 18:35:21.211112","{""h"": [{""c"": {""id"": 6638, ""uid"": ""css_kIUojC0E9S5DMUh"", ""type"": ""overview"", ""position"": 1, ""article_id"": 126, ""created_at"": ""2022-01-23T18:35:21.211112"", ""updated_at"": ""2022-01-23T18:35:21.211112""}, ""v"": 1, ""ts"": 1642962921211}], ""v"": 1}"
"6639","css_BvU6HfietJ3PH3g","126","outcome","2","2022-01-23 18:35:21.272355","2022-01-23 18:35:21.272355","{""h"": [{""c"": {""id"": 6639, ""uid"": ""css_BvU6HfietJ3PH3g"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 126, ""created_at"": ""2022-01-23T18:35:21.272355"", ""updated_at"": ""2022-01-23T18:35:21.272355""}, ""v"": 1, ""ts"": 1642962921272}], ""v"": 1}"
"4748","css_wIE5PGexI5XA0QZ","187","background","0","2021-11-23 14:30:51.608969","2021-11-23 14:30:51.608969","{""h"": [{""c"": {""id"": 4748, ""uid"": ""css_wIE5PGexI5XA0QZ"", ""type"": ""background"", ""position"": 0, ""article_id"": 187, ""created_at"": ""2021-11-23T14:30:51.608969"", ""updated_at"": ""2021-11-23T14:30:51.608969""}, ""v"": 1, ""ts"": 1637677851609}], ""v"": 1}"
"4750","css_Jef2qzVyXg3MsV8","187","overview","1","2021-11-23 14:30:51.728521","2021-11-23 14:30:51.728521","{""h"": [{""c"": {""id"": 4750, ""uid"": ""css_Jef2qzVyXg3MsV8"", ""type"": ""overview"", ""position"": 1, ""article_id"": 187, ""created_at"": ""2021-11-23T14:30:51.728521"", ""updated_at"": ""2021-11-23T14:30:51.728521""}, ""v"": 1, ""ts"": 1637677851729}], ""v"": 1}"
"4752","css_M6B9EVzZF3cWwQN","187","outcome","2","2021-11-23 14:30:51.823242","2021-11-23 14:30:51.823242","{""h"": [{""c"": {""id"": 4752, ""uid"": ""css_M6B9EVzZF3cWwQN"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 187, ""created_at"": ""2021-11-23T14:30:51.823242"", ""updated_at"": ""2021-11-23T14:30:51.823242""}, ""v"": 1, ""ts"": 1637677851823}], ""v"": 1}"
"3472","css_lmkb0ITGSyhTRtX","142","background","0","2021-10-12 08:13:38.270381","2021-10-12 08:13:38.270381","{""h"": [{""c"": {""id"": 3472, ""uid"": ""css_lmkb0ITGSyhTRtX"", ""type"": ""background"", ""position"": 0, ""article_id"": 142, ""created_at"": ""2021-10-12T08:13:38.270381"", ""updated_at"": ""2021-10-12T08:13:38.270381""}, ""v"": 1, ""ts"": 1634026418270}], ""v"": 1}"
"3473","css_D6fJbbdCUu1Zb9n","142","overview","1","2021-10-12 08:13:38.29476","2021-10-12 08:13:38.29476","{""h"": [{""c"": {""id"": 3473, ""uid"": ""css_D6fJbbdCUu1Zb9n"", ""type"": ""overview"", ""position"": 1, ""article_id"": 142, ""created_at"": ""2021-10-12T08:13:38.29476"", ""updated_at"": ""2021-10-12T08:13:38.29476""}, ""v"": 1, ""ts"": 1634026418295}], ""v"": 1}"
"3474","css_oyIGgbs97RkYMGt","142","outcome","2","2021-10-12 08:13:38.340413","2021-10-12 08:13:38.340413","{""h"": [{""c"": {""id"": 3474, ""uid"": ""css_oyIGgbs97RkYMGt"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 142, ""created_at"": ""2021-10-12T08:13:38.340413"", ""updated_at"": ""2021-10-12T08:13:38.340413""}, ""v"": 1, ""ts"": 1634026418340}], ""v"": 1}"
"4424","css_vzZs2hMIvPXtJqS","208","background","0","2021-11-03 10:47:12.132981","2021-11-03 10:47:12.132981","{""h"": [{""c"": {""id"": 4424, ""uid"": ""css_vzZs2hMIvPXtJqS"", ""type"": ""background"", ""position"": 0, ""article_id"": 208, ""created_at"": ""2021-11-03T10:47:12.132981"", ""updated_at"": ""2021-11-03T10:47:12.132981""}, ""v"": 1, ""ts"": 1635936432133}], ""v"": 1}"
"6982","css_da09gVYSHrHGGav","130","background","0","2022-01-25 08:57:00.841797","2022-01-25 08:57:00.841797","{""h"": [{""c"": {""id"": 6982, ""uid"": ""css_da09gVYSHrHGGav"", ""type"": ""background"", ""position"": 0, ""article_id"": 130, ""created_at"": ""2022-01-25T08:57:00.841797"", ""updated_at"": ""2022-01-25T08:57:00.841797""}, ""v"": 1, ""ts"": 1643101020842}], ""v"": 1}"
"6983","css_9LxlQNP9nJyrb5p","130","overview","1","2022-01-25 08:57:00.854314","2022-01-25 08:57:00.854314","{""h"": [{""c"": {""id"": 6983, ""uid"": ""css_9LxlQNP9nJyrb5p"", ""type"": ""overview"", ""position"": 1, ""article_id"": 130, ""created_at"": ""2022-01-25T08:57:00.854314"", ""updated_at"": ""2022-01-25T08:57:00.854314""}, ""v"": 1, ""ts"": 1643101020854}], ""v"": 1}"
"6984","css_cgscJacznwOUvsR","130","outcome","2","2022-01-25 08:57:00.913212","2022-01-25 08:57:00.913212","{""h"": [{""c"": {""id"": 6984, ""uid"": ""css_cgscJacznwOUvsR"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 130, ""created_at"": ""2022-01-25T08:57:00.913212"", ""updated_at"": ""2022-01-25T08:57:00.913212""}, ""v"": 1, ""ts"": 1643101020913}], ""v"": 1}"
"4426","css_uZhI7pCjkv3slpU","208","overview","1","2021-11-03 10:47:12.201545","2021-11-03 10:47:12.201545","{""h"": [{""c"": {""id"": 4426, ""uid"": ""css_uZhI7pCjkv3slpU"", ""type"": ""overview"", ""position"": 1, ""article_id"": 208, ""created_at"": ""2021-11-03T10:47:12.201545"", ""updated_at"": ""2021-11-03T10:47:12.201545""}, ""v"": 1, ""ts"": 1635936432202}], ""v"": 1}"
"4428","css_RfYXLsUTBbC0neO","208","outcome","2","2021-11-03 10:47:12.293068","2021-11-03 10:47:12.293068","{""h"": [{""c"": {""id"": 4428, ""uid"": ""css_RfYXLsUTBbC0neO"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 208, ""created_at"": ""2021-11-03T10:47:12.293068"", ""updated_at"": ""2021-11-03T10:47:12.293068""}, ""v"": 1, ""ts"": 1635936432293}], ""v"": 1}"
"3799","css_QnLLkxwyQHU8FlW","188","background","0","2021-10-17 11:13:28.861214","2021-10-17 11:13:28.861214","{""h"": [{""c"": {""id"": 3799, ""uid"": ""css_QnLLkxwyQHU8FlW"", ""type"": ""background"", ""position"": 0, ""article_id"": 188, ""created_at"": ""2021-10-17T11:13:28.861214"", ""updated_at"": ""2021-10-17T11:13:28.861214""}, ""v"": 1, ""ts"": 1634469208861}], ""v"": 1}"
"3800","css_Nb9f37tKSyqePjQ","188","overview","1","2021-10-17 11:13:28.894925","2021-10-17 11:13:28.894925","{""h"": [{""c"": {""id"": 3800, ""uid"": ""css_Nb9f37tKSyqePjQ"", ""type"": ""overview"", ""position"": 1, ""article_id"": 188, ""created_at"": ""2021-10-17T11:13:28.894925"", ""updated_at"": ""2021-10-17T11:13:28.894925""}, ""v"": 1, ""ts"": 1634469208895}], ""v"": 1}"
"3801","css_qA2CZXLUKUag5op","188","outcome","2","2021-10-17 11:13:28.947532","2021-10-17 11:13:28.947532","{""h"": [{""c"": {""id"": 3801, ""uid"": ""css_qA2CZXLUKUag5op"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 188, ""created_at"": ""2021-10-17T11:13:28.947532"", ""updated_at"": ""2021-10-17T11:13:28.947532""}, ""v"": 1, ""ts"": 1634469208948}], ""v"": 1}"
"7381","css_rsThtLAHtnoH9WV","310","background","0","2022-01-26 15:18:11.930203","2022-01-26 15:18:11.930203","{""h"": [{""c"": {""id"": 7381, ""uid"": ""css_rsThtLAHtnoH9WV"", ""type"": ""background"", ""position"": 0, ""article_id"": 310, ""created_at"": ""2022-01-26T15:18:11.930203"", ""updated_at"": ""2022-01-26T15:18:11.930203""}, ""v"": 1, ""ts"": 1643210291930}], ""v"": 1}"
"7382","css_98zqGtc4DAuLSnh","310","overview","1","2022-01-26 15:18:11.938274","2022-01-26 15:18:11.938274","{""h"": [{""c"": {""id"": 7382, ""uid"": ""css_98zqGtc4DAuLSnh"", ""type"": ""overview"", ""position"": 1, ""article_id"": 310, ""created_at"": ""2022-01-26T15:18:11.938274"", ""updated_at"": ""2022-01-26T15:18:11.938274""}, ""v"": 1, ""ts"": 1643210291938}], ""v"": 1}"
"7383","css_NfTT3GZ4y74pF5y","310","outcome","2","2022-01-26 15:18:11.964111","2022-01-26 15:18:11.964111","{""h"": [{""c"": {""id"": 7383, ""uid"": ""css_NfTT3GZ4y74pF5y"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 310, ""created_at"": ""2022-01-26T15:18:11.964111"", ""updated_at"": ""2022-01-26T15:18:11.964111""}, ""v"": 1, ""ts"": 1643210291964}], ""v"": 1}"
"7399","css_HcEhrh2dkFEeegV","308","background","0","2022-01-26 15:18:19.296779","2022-01-26 15:18:19.296779","{""h"": [{""c"": {""id"": 7399, ""uid"": ""css_HcEhrh2dkFEeegV"", ""type"": ""background"", ""position"": 0, ""article_id"": 308, ""created_at"": ""2022-01-26T15:18:19.296779"", ""updated_at"": ""2022-01-26T15:18:19.296779""}, ""v"": 1, ""ts"": 1643210299297}], ""v"": 1}"
"7400","css_IsbmKelbCebhSsn","308","overview","1","2022-01-26 15:18:19.306591","2022-01-26 15:18:19.306591","{""h"": [{""c"": {""id"": 7400, ""uid"": ""css_IsbmKelbCebhSsn"", ""type"": ""overview"", ""position"": 1, ""article_id"": 308, ""created_at"": ""2022-01-26T15:18:19.306591"", ""updated_at"": ""2022-01-26T15:18:19.306591""}, ""v"": 1, ""ts"": 1643210299307}], ""v"": 1}"
"7401","css_kiuRKGOSkOayJ4m","308","outcome","2","2022-01-26 15:18:19.348962","2022-01-26 15:18:19.348962","{""h"": [{""c"": {""id"": 7401, ""uid"": ""css_kiuRKGOSkOayJ4m"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 308, ""created_at"": ""2022-01-26T15:18:19.348962"", ""updated_at"": ""2022-01-26T15:18:19.348962""}, ""v"": 1, ""ts"": 1643210299349}], ""v"": 1}"
"7405","css_ELes0lswrWsguMl","341","background","0","2022-01-26 15:18:20.366177","2022-01-26 15:18:20.366177","{""h"": [{""c"": {""id"": 7405, ""uid"": ""css_ELes0lswrWsguMl"", ""type"": ""background"", ""position"": 0, ""article_id"": 341, ""created_at"": ""2022-01-26T15:18:20.366177"", ""updated_at"": ""2022-01-26T15:18:20.366177""}, ""v"": 1, ""ts"": 1643210300366}], ""v"": 1}"
"7406","css_wWMRm9fth8YxD1I","341","overview","1","2022-01-26 15:18:20.378576","2022-01-26 15:18:20.378576","{""h"": [{""c"": {""id"": 7406, ""uid"": ""css_wWMRm9fth8YxD1I"", ""type"": ""overview"", ""position"": 1, ""article_id"": 341, ""created_at"": ""2022-01-26T15:18:20.378576"", ""updated_at"": ""2022-01-26T15:18:20.378576""}, ""v"": 1, ""ts"": 1643210300379}], ""v"": 1}"
"7407","css_N2bsDa1D4jxTek8","341","outcome","2","2022-01-26 15:18:20.447505","2022-01-26 15:18:20.447505","{""h"": [{""c"": {""id"": 7407, ""uid"": ""css_N2bsDa1D4jxTek8"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 341, ""created_at"": ""2022-01-26T15:18:20.447505"", ""updated_at"": ""2022-01-26T15:18:20.447505""}, ""v"": 1, ""ts"": 1643210300448}], ""v"": 1}"
"7388","css_7kOw2ps64ANr5SH","307","overview","1","2022-01-26 15:18:13.932236","2022-01-26 15:18:13.932236","{""h"": [{""c"": {""id"": 7388, ""uid"": ""css_7kOw2ps64ANr5SH"", ""type"": ""overview"", ""position"": 1, ""article_id"": 307, ""created_at"": ""2022-01-26T15:18:13.932236"", ""updated_at"": ""2022-01-26T15:18:13.932236""}, ""v"": 1, ""ts"": 1643210293932}], ""v"": 1}"
"4776","css_2mNZacOBLADH7Eu","234","outcome","2","2021-11-24 17:30:57.643159","2021-11-24 17:30:57.643159","{""h"": [{""c"": {""id"": 4776, ""uid"": ""css_2mNZacOBLADH7Eu"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 234, ""created_at"": ""2021-11-24T17:30:57.643159"", ""updated_at"": ""2021-11-24T17:30:57.643159""}, ""v"": 1, ""ts"": 1637775057643}], ""v"": 1}"
"7389","css_GaC4T4nNxtVyFZa","307","outcome","2","2022-01-26 15:18:13.956115","2022-01-26 15:18:13.956115","{""h"": [{""c"": {""id"": 7389, ""uid"": ""css_GaC4T4nNxtVyFZa"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 307, ""created_at"": ""2022-01-26T15:18:13.956115"", ""updated_at"": ""2022-01-26T15:18:13.956115""}, ""v"": 1, ""ts"": 1643210293956}], ""v"": 1}"
"7390","css_7Oy86guyWnPgu0b","306","background","0","2022-01-26 15:18:15.265009","2022-01-26 15:18:15.265009","{""h"": [{""c"": {""id"": 7390, ""uid"": ""css_7Oy86guyWnPgu0b"", ""type"": ""background"", ""position"": 0, ""article_id"": 306, ""created_at"": ""2022-01-26T15:18:15.265009"", ""updated_at"": ""2022-01-26T15:18:15.265009""}, ""v"": 1, ""ts"": 1643210295265}], ""v"": 1}"
"7391","css_2RNgxdPPZ4rhkns","306","overview","1","2022-01-26 15:18:15.280286","2022-01-26 15:18:15.280286","{""h"": [{""c"": {""id"": 7391, ""uid"": ""css_2RNgxdPPZ4rhkns"", ""type"": ""overview"", ""position"": 1, ""article_id"": 306, ""created_at"": ""2022-01-26T15:18:15.280286"", ""updated_at"": ""2022-01-26T15:18:15.280286""}, ""v"": 1, ""ts"": 1643210295280}], ""v"": 1}"
"7392","css_bPVV7QR4h1O9uh1","306","outcome","2","2022-01-26 15:18:15.334027","2022-01-26 15:18:15.334027","{""h"": [{""c"": {""id"": 7392, ""uid"": ""css_bPVV7QR4h1O9uh1"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 306, ""created_at"": ""2022-01-26T15:18:15.334027"", ""updated_at"": ""2022-01-26T15:18:15.334027""}, ""v"": 1, ""ts"": 1643210295334}], ""v"": 1}"
"7396","css_JQQLBVdGg7BngN8","351","background","0","2022-01-26 15:18:19.22088","2022-01-26 15:18:19.22088","{""h"": [{""c"": {""id"": 7396, ""uid"": ""css_JQQLBVdGg7BngN8"", ""type"": ""background"", ""position"": 0, ""article_id"": 351, ""created_at"": ""2022-01-26T15:18:19.22088"", ""updated_at"": ""2022-01-26T15:18:19.22088""}, ""v"": 1, ""ts"": 1643210299221}], ""v"": 1}"
"7397","css_fMSj675Mamh1EhB","351","overview","1","2022-01-26 15:18:19.230204","2022-01-26 15:18:19.230204","{""h"": [{""c"": {""id"": 7397, ""uid"": ""css_fMSj675Mamh1EhB"", ""type"": ""overview"", ""position"": 1, ""article_id"": 351, ""created_at"": ""2022-01-26T15:18:19.230204"", ""updated_at"": ""2022-01-26T15:18:19.230204""}, ""v"": 1, ""ts"": 1643210299230}], ""v"": 1}"
"7398","css_z4o0g6aQMnkHGzm","351","outcome","2","2022-01-26 15:18:19.276378","2022-01-26 15:18:19.276378","{""h"": [{""c"": {""id"": 7398, ""uid"": ""css_z4o0g6aQMnkHGzm"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 351, ""created_at"": ""2022-01-26T15:18:19.276378"", ""updated_at"": ""2022-01-26T15:18:19.276378""}, ""v"": 1, ""ts"": 1643210299276}], ""v"": 1}"
"7528","css_H4R0JNSysU2QbQh","397","background","0","2022-02-09 11:52:42.999095","2022-02-09 11:52:42.999095","{""h"": [{""c"": {""id"": 7528, ""uid"": ""css_H4R0JNSysU2QbQh"", ""type"": ""background"", ""position"": 0, ""article_id"": 397, ""created_at"": ""2022-02-09T11:52:42.999095"", ""updated_at"": ""2022-02-09T11:52:42.999095""}, ""v"": 1, ""ts"": 1644407562999}], ""v"": 1}"
